275.005,31.28494757,121.2071777,-80524.3,561777,1.576,0.604,-0.759,1.688,0.02,0.116,-9.768,-1.006,-0.042,-9.717, 
276.005,31.2849501,121.2071781,-80499,561781,1.255,0.419,-0.735,1.323,0.053,-0.14,-9.695,-0.95,-0.29,-9.645, 
277.005,31.28495224,121.2071786,-80477.6,561786,0.989,0.282,-0.713,1.029,0.064,0.046,-9.651,-0.921,-0.097,-9.606, 
278.005,31.28495469,121.2071788,-80453.1,561788,0.714,0.149,-0.704,0.729,-0.035,-0.118,-9.945,-1.036,-0.261,-9.888, 
279.005,31.28495647,121.2071787,-80435.3,561787,0.462,0.085,-0.684,0.47,-0.048,-0.115,-9.808,-1.025,-0.256,-9.752, 
280.005,31.28495788,121.2071788,-80421.2,561788,0.269,0.048,-0.667,0.273,-0.038,0.09,-9.768,-1.004,-0.047,-9.716, 
281.005,31.28495893,121.2071786,-80410.7,561786,0.093,0.032,-0.652,0.099,0.077,-0.038,-9.599,-0.867,-0.173,-9.558, 
282.005,31.28495962,121.2071787,-80403.8,561787,-0.034,0.048,-0.642,0.058,0.012,0.012,-9.614,-0.93,-0.124,-9.568, 
283.005,31.28495989,121.2071792,-80401.1,561792,-0.097,0.053,-0.64,0.11,-0.103,0.014,-9.841,-1.067,-0.124,-9.783, 
284.005,31.28496039,121.207179,-80396.1,561790,-0.198,0.075,-0.634,0.211,-0.107,0.101,-10.007,-1.081,-0.042,-9.95, 
285.005,31.28495966,121.2071794,-80403.4,561794,-0.192,0.124,-0.627,0.229,-0.079,-0.018,-9.807,-1.035,-0.163,-9.752, 
286.005,31.28495893,121.2071807,-80410.7,561807,0.585,0.153,-0.618,0.605,0.129,0.078,-9.868,-0.823,-0.065,-9.835, 
287.005,31.28495708,121.207184,-80429.2,561840,1.756,0.149,-0.619,1.763,0.511,0.073,-9.886,-0.419,-0.063,-9.891, 
288.005,31.28495246,121.2071924,-80475.4,561924,4.884,0.074,-0.658,4.885,1.15,-0.035,-9.911,0.263,-0.147,-9.973, 
289.005,31.28494201,121.2072099,-80579.9,562099,9.138,0.049,-0.687,9.138,1.303,0.075,-9.814,0.447,-0.055,-9.891, 
290.005,31.28492656,121.2072378,-80734.4,562378,12.964,-0.008,-0.689,12.964,0.866,0.195,-10.153,-0.046,0.095,-10.191, 
291.005,31.28490903,121.2072726,-80909.7,562726,16.196,-0.208,-0.634,16.198,0.735,0.062,-9.812,-0.158,0.016,-9.839, 
292.005,31.28488618,121.2073115,-81138.2,563115,18.328,-0.161,-0.679,18.329,0.768,0.282,-9.874,-0.119,0.237,-9.905, 
293.005,31.28485915,121.2073541,-81408.5,563541,19.391,-0.244,-0.684,19.392,0.41,0.013,-9.215,-0.466,-0.056,-9.212, 
294.005,31.28482796,121.2074013,-81720.4,564013,21.154,-0.155,-0.67,21.154,0.42,0.092,-9.595,-0.507,0.014,-9.591, 
295.005,31.28479234,121.2074508,-82076.6,564508,21.874,-0.07,-0.861,21.874,-0.581,-0.364,-10.497,-1.541,-0.431,-10.397, 
